"id";"tag";"geom";"data_source"
"3139";"fitness_centre";"POINT (37.6077718 55.7983117)";"OpenStreetMap"
"3140";"playground";"POINT (37.801117 55.8096061)";"OpenStreetMap"
"3141";"picnic_table";"POINT (37.4299726 55.8670527)";"OpenStreetMap"
"3142";"playground";"POINT (36.6923177 55.5086101)";"OpenStreetMap"
"3143";"playground";"POINT (36.6927737 55.5107987)";"OpenStreetMap"
"3144";"picnic_table";"POINT (37.8109656 55.7606048)";"OpenStreetMap"
"3145";"playground";"POINT (36.6889032 55.5148868)";"OpenStreetMap"
"3146";"fitness_centre";"POINT (37.5440864 55.6611621)";"OpenStreetMap"
"3147";"playground";"POINT (37.4504037 55.7290928)";"OpenStreetMap"
"3148";"playground";"POINT (37.6121131 55.6696518)";"OpenStreetMap"
"3149";"playground";"POINT (37.390177 55.6502365)";"OpenStreetMap"
"3150";"playground";"POINT (37.6058826 55.7219728)";"OpenStreetMap"
"3151";"playground";"POINT (37.6068279 55.7204491)";"OpenStreetMap"
"3152";"playground";"POINT (37.7050602 55.6242401)";"OpenStreetMap"
"3153";"playground";"POINT (37.6126758 55.787908)";"OpenStreetMap"
"3154";"playground";"POINT (37.6140677 55.7879644)";"OpenStreetMap"
"3155";"fitness_centre";"POINT (37.2039295 55.7991519)";"OpenStreetMap"
"3156";"fitness_centre";"POINT (37.7861162 55.7919013)";"OpenStreetMap"
"3157";"playground";"POINT (37.6245126 55.722662)";"OpenStreetMap"
"3158";"sauna";"POINT (38.0498357 55.9606448)";"OpenStreetMap"
"3159";"fitness_station";"POINT (37.6345923 55.8591714)";"OpenStreetMap"
"3160";"playground";"POINT (37.6383403 55.8568063)";"OpenStreetMap"
"3161";"pitch";"POINT (37.6383671 55.8568906)";"OpenStreetMap"
"3162";"playground";"POINT (37.665283 55.7976205)";"OpenStreetMap"
"3163";"playground";"POINT (37.7327009 55.865898)";"OpenStreetMap"
"3164";"fitness_station";"POINT (37.7326588 55.8668664)";"OpenStreetMap"
"3165";"playground";"POINT (37.4831956 55.8584779)";"OpenStreetMap"
"3166";"playground";"POINT (37.4398291 55.8677737)";"OpenStreetMap"
"3167";"playground";"POINT (37.9637304 55.970724)";"OpenStreetMap"
"3168";"playground";"POINT (37.7560302 55.730364)";"OpenStreetMap"
"3169";"sports_centre";"POINT (37.9046652 55.9756471)";"OpenStreetMap"
"3170";"playground";"POINT (37.5523968 56.0188212)";"OpenStreetMap"
"3171";"playground";"POINT (37.4506986 55.8106646)";"OpenStreetMap"
"3172";"playground";"POINT (37.7077607 55.5584711)";"OpenStreetMap"
"3173";"playground";"POINT (37.3688718 55.8557399)";"OpenStreetMap"
"3174";"playground";"POINT (37.8693576 55.6893097)";"OpenStreetMap"
"3175";"playground";"POINT (37.6445129 55.8602243)";"OpenStreetMap"
"3176";"pitch";"POINT (37.6309187 55.8574453)";"OpenStreetMap"
"3177";"playground";"POINT (37.6939469 55.817126)";"OpenStreetMap"
"3178";"playground";"POINT (37.9683662 55.795333)";"OpenStreetMap"
"3179";"playground";"POINT (37.530004 55.8899199)";"OpenStreetMap"
"3180";"playground";"POINT (37.6997343 55.8831793)";"OpenStreetMap"
"3181";"playground";"POINT (37.6990692 55.8832132)";"OpenStreetMap"
"3182";"playground";"POINT (37.6980748 55.8791143)";"OpenStreetMap"
"3183";"fitness_station";"POINT (37.6993289 55.883075)";"OpenStreetMap"
"3184";"fitness_station";"POINT (37.6976834 55.8829459)";"OpenStreetMap"
"3185";"playground";"POINT (38.1555561 55.9158989)";"OpenStreetMap"
"3186";"playground";"POINT (38.1406539 56.1175557)";"OpenStreetMap"
"3187";"playground";"POINT (38.1655716 56.0229602)";"OpenStreetMap"
"3188";"fitness_centre";"POINT (37.7345662 55.6085664)";"OpenStreetMap"
"3189";"playground";"POINT (37.7360209 55.608407)";"OpenStreetMap"
"3190";"playground";"POINT (38.0932177 55.8445436)";"OpenStreetMap"
"3191";"playground";"POINT (38.045799 55.753354)";"OpenStreetMap"
"3192";"playground";"POINT (37.8671373 55.6875306)";"OpenStreetMap"
"3193";"playground";"POINT (37.8702039 55.7066482)";"OpenStreetMap"
"3194";"playground";"POINT (37.6114501 55.670283)";"OpenStreetMap"
"3195";"playground";"POINT (37.6120483 55.6702951)";"OpenStreetMap"
"3196";"playground";"POINT (36.690796 55.5142636)";"OpenStreetMap"
"3197";"playground";"POINT (37.7057347 55.8811436)";"OpenStreetMap"
"3198";"playground";"POINT (37.7079643 55.8824568)";"OpenStreetMap"
"3199";"pitch";"POINT (37.7106144 55.8832279)";"OpenStreetMap"
"3200";"playground";"POINT (37.7092831 55.8827143)";"OpenStreetMap"
"3201";"playground";"POINT (37.7088051 55.8828586)";"OpenStreetMap"
"3202";"playground";"POINT (37.7101903 55.8841545)";"OpenStreetMap"
"3203";"pitch";"POINT (37.7075477 55.8825396)";"OpenStreetMap"
"3204";"playground";"POINT (37.7093642 55.8840336)";"OpenStreetMap"
"3205";"playground";"POINT (37.7068378 55.8826848)";"OpenStreetMap"
"3206";"playground";"POINT (36.6552725 55.4930256)";"OpenStreetMap"
"3207";"sauna";"POINT (38.1119327 55.6051859)";"OpenStreetMap"
"3208";"playground";"POINT (37.7723707 55.7093643)";"OpenStreetMap"
"3209";"picnic_table";"POINT (36.6910995 55.5024218)";"OpenStreetMap"
"3210";"picnic_table";"POINT (36.7026652 55.5175608)";"OpenStreetMap"
"3211";"sports_centre";"POINT (37.585375 55.7882654)";"OpenStreetMap"
"3212";"sauna";"POINT (38.9977688 55.8042011)";"OpenStreetMap"
"3213";"playground";"POINT (37.3854641 55.9102809)";"OpenStreetMap"
"3214";"playground";"POINT (37.6794546 55.5164087)";"OpenStreetMap"
"3215";"pitch";"POINT (36.6930702 55.5105275)";"OpenStreetMap"
"3216";"pitch";"POINT (36.6911613 55.51183)";"OpenStreetMap"
"3217";"playground";"POINT (37.6440971 55.8583306)";"OpenStreetMap"
"3218";"playground";"POINT (37.6581569 55.7050559)";"OpenStreetMap"
"3219";"pitch";"POINT (37.6510446 55.6282539)";"OpenStreetMap"
"3220";"playground";"POINT (37.6515194 55.6294864)";"OpenStreetMap"
"3221";"fitness_station";"POINT (37.2923277 55.8276996)";"OpenStreetMap"
"3222";"playground";"POINT (37.4953777 55.8481564)";"OpenStreetMap"
"3223";"playground";"POINT (37.751521 55.4371134)";"OpenStreetMap"
"3224";"playground";"POINT (37.736594 55.4486123)";"OpenStreetMap"
"3225";"fitness_station";"POINT (37.2947471 55.8291019)";"OpenStreetMap"
"3226";"playground";"POINT (37.6091057 55.6631852)";"OpenStreetMap"
"3227";"playground";"POINT (37.6105648 55.6626766)";"OpenStreetMap"
"3228";"sports_centre";"POINT (37.3235799 55.9376347)";"OpenStreetMap"
"3229";"playground";"POINT (37.6091852 55.7223856)";"OpenStreetMap"
"3230";"fitness_centre";"POINT (37.9876234 55.8005756)";"OpenStreetMap"
"3231";"playground";"POINT (37.4803291 55.8603384)";"OpenStreetMap"
"3232";"playground";"POINT (37.6485886 55.8230479)";"OpenStreetMap"
"3233";"playground";"POINT (37.6381343 55.8588521)";"OpenStreetMap"
"3234";"playground";"POINT (37.6380342 55.8594667)";"OpenStreetMap"
"3235";"playground";"POINT (37.504775 55.8185432)";"OpenStreetMap"
"3236";"playground";"POINT (37.4958194 55.8578696)";"OpenStreetMap"
"3237";"playground";"POINT (36.7343772 55.3751398)";"OpenStreetMap"
"3238";"playground";"POINT (36.7430871 55.3091719)";"OpenStreetMap"
"3239";"picnic_table";"POINT (37.8316296 56.0402059)";"OpenStreetMap"
"3240";"picnic_table";"POINT (37.7923553 56.1294601)";"OpenStreetMap"
"3241";"fitness_centre";"POINT (37.5897197 55.7531903)";"OpenStreetMap"
"3242";"playground";"POINT (37.4734447 55.856428)";"OpenStreetMap"
"3243";"sports_centre";"POINT (37.6063626 55.7592306)";"OpenStreetMap"
"3244";"fitness_centre";"POINT (37.6184346 55.8183375)";"OpenStreetMap"
"3245";"playground";"POINT (37.7915268 55.8215636)";"OpenStreetMap"
"3246";"fitness_centre";"POINT (37.8630004 55.6895708)";"OpenStreetMap"
"3247";"fitness_centre";"POINT (37.600412 55.7820126)";"OpenStreetMap"
"3248";"sports_centre";"POINT (37.7814576 55.8045394)";"OpenStreetMap"
"3249";"fitness_centre";"POINT (37.5079588 55.7389317)";"OpenStreetMap"
"3250";"sports_centre";"POINT (37.3481172 55.6518632)";"OpenStreetMap"
"3251";"sports_centre";"POINT (37.6316755 55.7203374)";"OpenStreetMap"
"3252";"fitness_centre";"POINT (37.3980549 55.7390881)";"OpenStreetMap"
"3253";"playground";"POINT (37.4501258 55.6801263)";"OpenStreetMap"
"3254";"fitness_centre";"POINT (37.4794247 55.7357857)";"OpenStreetMap"
"3255";"playground";"POINT (37.4706195 55.7324381)";"OpenStreetMap"
"3256";"playground";"POINT (37.4704411 55.7327628)";"OpenStreetMap"
"3257";"playground";"POINT (37.4700758 55.7331995)";"OpenStreetMap"
"3258";"fitness_centre";"POINT (37.5666855 55.8639998)";"OpenStreetMap"
"3259";"sauna";"POINT (37.493797 55.739451)";"OpenStreetMap"
"3260";"playground";"POINT (37.8644975 55.6813258)";"OpenStreetMap"
"3261";"playground";"POINT (37.4452045 55.6763027)";"OpenStreetMap"
"3262";"pitch";"POINT (37.6115986 55.7802841)";"OpenStreetMap"
"3263";"sauna";"POINT (37.6603907 55.8829656)";"OpenStreetMap"
"3264";"playground";"POINT (37.4450585 55.6762064)";"OpenStreetMap"
"3265";"playground";"POINT (37.4500966 55.6800309)";"OpenStreetMap"
"3266";"sports_centre";"POINT (37.6118253 55.7652164)";"OpenStreetMap"
"3267";"fitness_centre";"POINT (37.5125753 55.7444958)";"OpenStreetMap"
"3268";"sauna";"POINT (38.0836332 55.765106)";"OpenStreetMap"
"3269";"sports_centre";"POINT (37.0116635 55.6293445)";"OpenStreetMap"
"3270";"sports_centre";"POINT (37.7750095 55.688448)";"OpenStreetMap"
"3271";"fitness_centre";"POINT (37.8775202 55.6840662)";"OpenStreetMap"
"3272";"sports_centre";"POINT (37.7967955 55.6899504)";"OpenStreetMap"
"3273";"fitness_centre";"POINT (37.6992578 55.9040245)";"OpenStreetMap"
"3274";"playground";"POINT (37.537031 55.8499392)";"OpenStreetMap"
"3275";"fitness_centre";"POINT (37.629496 55.8737805)";"OpenStreetMap"
"3276";"sauna";"POINT (37.6822201 55.7902369)";"OpenStreetMap"
"3277";"playground";"POINT (37.74291 55.7136529)";"OpenStreetMap"
"3278";"playground";"POINT (37.7418502 55.7149811)";"OpenStreetMap"
"3279";"playground";"POINT (37.7390656 55.7142244)";"OpenStreetMap"
"3280";"playground";"POINT (37.7386636 55.71463)";"OpenStreetMap"
"3281";"sports_centre";"POINT (37.8886627 55.683574)";"OpenStreetMap"
"3282";"playground";"POINT (37.4840943 55.7914534)";"OpenStreetMap"
"3283";"playground";"POINT (37.531097 55.8854527)";"OpenStreetMap"
"3284";"picnic_table";"POINT (37.246027 55.8090224)";"OpenStreetMap"
"3285";"fitness_station";"POINT (37.4326287 55.8644792)";"OpenStreetMap"
"3286";"playground";"POINT (37.5559876 55.8762833)";"OpenStreetMap"
"3287";"playground";"POINT (37.51269 55.7826843)";"OpenStreetMap"
"3288";"fitness_centre";"POINT (37.545187 55.466797)";"OpenStreetMap"
"3289";"playground";"POINT (37.6683885 55.6261705)";"OpenStreetMap"
"3290";"playground";"POINT (37.7625925 55.6677267)";"OpenStreetMap"
"3291";"playground";"POINT (37.7809847 55.7507361)";"OpenStreetMap"
"3292";"playground";"POINT (37.7810369 55.7516109)";"OpenStreetMap"
"3293";"fitness_centre";"POINT (37.4823797 55.8100653)";"OpenStreetMap"
"3294";"fitness_centre";"POINT (37.7168869 55.7479832)";"OpenStreetMap"
"3295";"fitness_centre";"POINT (37.9326302 55.9722617)";"OpenStreetMap"
"3296";"playground";"POINT (37.6554901 55.7865587)";"OpenStreetMap"
"3297";"playground";"POINT (37.6563758 55.7863124)";"OpenStreetMap"
"3298";"playground";"POINT (37.6610774 55.7839391)";"OpenStreetMap"
"3299";"playground";"POINT (37.6603609 55.7837542)";"OpenStreetMap"
"3300";"playground";"POINT (37.6579602 55.7840717)";"OpenStreetMap"
"3301";"playground";"POINT (37.52248 55.8222522)";"OpenStreetMap"
"3302";"playground";"POINT (37.5233518 55.8218551)";"OpenStreetMap"
"3303";"playground";"POINT (37.5236522 55.8231117)";"OpenStreetMap"
"3304";"playground";"POINT (37.673205 55.7821033)";"OpenStreetMap"
"3305";"playground";"POINT (37.6697277 55.780267)";"OpenStreetMap"
"3306";"playground";"POINT (37.6683934 55.7826213)";"OpenStreetMap"
"3307";"playground";"POINT (37.6697984 55.7822902)";"OpenStreetMap"
"3308";"fitness_centre";"POINT (37.3231517 55.8042893)";"OpenStreetMap"
"3309";"fitness_centre";"POINT (37.7451957 55.6490598)";"OpenStreetMap"
"3310";"playground";"POINT (37.6476955 55.6685454)";"OpenStreetMap"
"3311";"sauna";"POINT (38.4695961 55.8854732)";"OpenStreetMap"
"3312";"playground";"POINT (37.2730024 55.7165331)";"OpenStreetMap"
"3313";"playground";"POINT (37.7393768 55.7126188)";"OpenStreetMap"
"3314";"playground";"POINT (37.489509 55.7880724)";"OpenStreetMap"
"3315";"fitness_station";"POINT (37.6006275 55.6090296)";"OpenStreetMap"
"3316";"playground";"POINT (37.4852678 55.8314589)";"OpenStreetMap"
"3317";"playground";"POINT (37.4857369 55.831696)";"OpenStreetMap"
"3318";"playground";"POINT (37.627684 55.9112378)";"OpenStreetMap"
"3319";"pitch";"POINT (37.5377096 55.3818869)";"OpenStreetMap"
"3320";"playground";"POINT (37.4491707 55.8497742)";"OpenStreetMap"
"3321";"playground";"POINT (36.7709393 55.9130095)";"OpenStreetMap"
"3322";"playground";"POINT (37.4500176 55.8499811)";"OpenStreetMap"
"3323";"playground";"POINT (37.5766063 55.6830178)";"OpenStreetMap"
"3324";"sports_centre";"POINT (37.6336346 55.7800434)";"OpenStreetMap"
"3325";"picnic_table";"POINT (37.8512317 55.289191)";"OpenStreetMap"
"3326";"playground";"POINT (37.751987 55.4386741)";"OpenStreetMap"
"3327";"fitness_centre";"POINT (37.4469444 55.5679289)";"OpenStreetMap"
"3328";"fitness_centre";"POINT (37.4198735 55.759768)";"OpenStreetMap"
"3329";"sports_centre";"POINT (37.5275705 55.7582265)";"OpenStreetMap"
"3330";"playground";"POINT (37.5861371 55.7713954)";"OpenStreetMap"
"3331";"fitness_centre";"POINT (37.6665304 55.8389505)";"OpenStreetMap"
"3332";"sauna";"POINT (37.8673515 55.7499429)";"OpenStreetMap"
"3333";"fitness_centre";"POINT (37.5623238 55.4692967)";"OpenStreetMap"
"3334";"playground";"POINT (37.5815705 55.7722459)";"OpenStreetMap"
"3335";"fitness_centre";"POINT (36.8575199 55.9143199)";"OpenStreetMap"
"3336";"sauna";"POINT (37.859076 55.7456921)";"OpenStreetMap"
"3337";"fitness_centre";"POINT (37.6224425 55.8677768)";"OpenStreetMap"
"3338";"fitness_centre";"POINT (37.2657386 55.6845284)";"OpenStreetMap"
"3339";"fitness_centre";"POINT (37.6355107 55.7419048)";"OpenStreetMap"
"3340";"swimming_pool";"POINT (37.148442 55.8384401)";"OpenStreetMap"
"3341";"playground";"POINT (37.9054481 55.5891641)";"OpenStreetMap"
"3342";"playground";"POINT (37.9030079 55.5885582)";"OpenStreetMap"
"3343";"playground";"POINT (37.9031126 55.5888333)";"OpenStreetMap"
"3344";"sports_centre";"POINT (37.5315716 56.0560404)";"OpenStreetMap"
"3345";"sports_centre";"POINT (37.5313158 56.0561607)";"OpenStreetMap"
"3346";"fitness_centre";"POINT (37.2728961 55.6777675)";"OpenStreetMap"
"3347";"fitness_centre";"POINT (37.6689651 55.7612481)";"OpenStreetMap"
"3348";"sauna";"POINT (37.7099065 55.5558415)";"OpenStreetMap"
"3349";"playground";"POINT (37.7537464 55.6152903)";"OpenStreetMap"
"3350";"playground";"POINT (37.4395062 55.7393265)";"OpenStreetMap"
"3351";"picnic_table";"POINT (37.5912875 55.7643364)";"OpenStreetMap"
"3352";"pitch";"POINT (37.5092157 55.362301)";"OpenStreetMap"
"3353";"fitness_centre";"POINT (37.3708843 55.829546)";"OpenStreetMap"
"3354";"playground";"POINT (37.4778777 55.710808)";"OpenStreetMap"
"3355";"playground";"POINT (37.4028835 55.8063894)";"OpenStreetMap"
"3356";"playground";"POINT (37.576998 55.6905668)";"OpenStreetMap"
"3357";"playground";"POINT (37.6059431 55.6785814)";"OpenStreetMap"
"3358";"sports_centre";"POINT (37.5584368 55.7631331)";"OpenStreetMap"
"3359";"ice_rink";"POINT (37.6016079 55.7298122)";"OpenStreetMap"
"3360";"playground";"POINT (36.9187152 55.8896515)";"OpenStreetMap"
"3361";"playground";"POINT (37.5296943 55.6616232)";"OpenStreetMap"
"3362";"sports_centre";"POINT (37.6007924 55.7811963)";"OpenStreetMap"
"3363";"playground";"POINT (37.8129053 55.8078783)";"OpenStreetMap"
"3364";"playground";"POINT (37.6388323 55.877271)";"OpenStreetMap"
"3365";"playground";"POINT (37.6380263 55.8770083)";"OpenStreetMap"
"3366";"playground";"POINT (37.7939269 56.1111954)";"OpenStreetMap"
"3367";"fitness_centre";"POINT (37.5213236 55.6809524)";"OpenStreetMap"
"3368";"playground";"POINT (37.517078 55.6611066)";"OpenStreetMap"
"3369";"fitness_centre";"POINT (37.3087058 55.6850643)";"OpenStreetMap"
"3370";"playground";"POINT (37.8560641 55.7427209)";"OpenStreetMap"
"3371";"playground";"POINT (37.5100244 55.8636007)";"OpenStreetMap"
"3372";"playground";"POINT (37.5696132 55.8447969)";"OpenStreetMap"
"3373";"playground";"POINT (37.544159 55.8718468)";"OpenStreetMap"
"3374";"playground";"POINT (37.6620515 55.7211912)";"OpenStreetMap"
"3375";"ice_rink";"POINT (37.8876419 55.6974855)";"OpenStreetMap"
"3376";"playground";"POINT (37.5090997 55.8642829)";"OpenStreetMap"
"3377";"pitch";"POINT (37.5085768 55.864564)";"OpenStreetMap"
"3378";"playground";"POINT (37.441213 55.8596973)";"OpenStreetMap"
"3379";"playground";"POINT (37.6501569 55.5798968)";"OpenStreetMap"
"3380";"ice_rink";"POINT (37.8777225 55.6704888)";"OpenStreetMap"
"3381";"pitch";"POINT (37.844285 55.6875678)";"OpenStreetMap"
"3382";"playground";"POINT (37.4538624 55.7261313)";"OpenStreetMap"
"3383";"playground";"POINT (37.5606843 55.7973752)";"OpenStreetMap"
"3384";"playground";"POINT (37.5651327 55.7977066)";"OpenStreetMap"
"3385";"playground";"POINT (37.8667213 55.6305961)";"OpenStreetMap"
"3386";"playground";"POINT (37.4258958 55.8851258)";"OpenStreetMap"
"3387";"playground";"POINT (37.4250883 55.8860376)";"OpenStreetMap"
"3388";"playground";"POINT (37.4135415 55.884879)";"OpenStreetMap"
"3389";"playground";"POINT (37.4152181 55.8855921)";"OpenStreetMap"
"3390";"playground";"POINT (37.4286745 55.8849147)";"OpenStreetMap"
"3391";"playground";"POINT (37.429722 55.8865591)";"OpenStreetMap"
"3392";"playground";"POINT (37.9281378 55.7973333)";"OpenStreetMap"
"3393";"playground";"POINT (37.8707702 55.6735572)";"OpenStreetMap"
"3394";"playground";"POINT (37.7694202 55.6954042)";"OpenStreetMap"
"3395";"playground";"POINT (37.4909708 55.698282)";"OpenStreetMap"
"3396";"sauna";"POINT (37.5298127 55.8892935)";"OpenStreetMap"
"3397";"picnic_table";"POINT (37.5305637 55.8895195)";"OpenStreetMap"
"3398";"picnic_table";"POINT (37.5307823 55.8895232)";"OpenStreetMap"
"3399";"picnic_table";"POINT (37.5308118 55.8895725)";"OpenStreetMap"
"3400";"picnic_table";"POINT (37.5307689 55.8895928)";"OpenStreetMap"
"3401";"picnic_table";"POINT (37.5307059 55.8896195)";"OpenStreetMap"
"3402";"picnic_table";"POINT (37.5306401 55.8895864)";"OpenStreetMap"
"3403";"picnic_table";"POINT (37.5307025 55.8895597)";"OpenStreetMap"
"3404";"picnic_table";"POINT (37.5306468 55.8895164)";"OpenStreetMap"
"3405";"picnic_table";"POINT (37.5305959 55.8895394)";"OpenStreetMap"
"3406";"picnic_table";"POINT (37.421229 55.7934928)";"OpenStreetMap"
"3407";"picnic_table";"POINT (37.4214569 55.7934468)";"OpenStreetMap"
"3408";"picnic_table";"POINT (37.4217812 55.7939969)";"OpenStreetMap"
"3409";"playground";"POINT (37.5902696 55.6163006)";"OpenStreetMap"
"3410";"sports_centre";"POINT (36.993769 55.6265519)";"OpenStreetMap"
"3411";"sauna";"POINT (37.1223508 55.9811165)";"OpenStreetMap"
"3412";"sauna";"POINT (37.4736091 55.7038546)";"OpenStreetMap"
"3413";"fitness_centre";"POINT (37.4673043 55.7066179)";"OpenStreetMap"
"3414";"sports_centre";"POINT (37.1816892 55.8391428)";"OpenStreetMap"
"3415";"sports_centre";"POINT (37.5328518 55.6629956)";"OpenStreetMap"
"3416";"playground";"POINT (37.5619519 55.7986613)";"OpenStreetMap"
"3417";"sports_centre";"POINT (37.6189595 55.7657175)";"OpenStreetMap"
"3418";"fitness_centre";"POINT (37.9538825 55.1145062)";"OpenStreetMap"
"3419";"sports_centre";"POINT (37.8040141 55.6952546)";"OpenStreetMap"
"3420";"playground";"POINT (37.5031093 55.8654012)";"OpenStreetMap"
"3421";"fitness_station";"POINT (37.5910832 55.8049237)";"OpenStreetMap"
"3422";"playground";"POINT (37.4872043 55.8649621)";"OpenStreetMap"
"3423";"fitness_centre";"POINT (37.1875412 55.749853)";"OpenStreetMap"
"3424";"sports_centre";"POINT (37.5133959 55.9330248)";"OpenStreetMap"
"3425";"sports_centre";"POINT (37.8132252 55.8167197)";"OpenStreetMap"
"3426";"playground";"POINT (37.8105915 55.8039849)";"OpenStreetMap"
"3427";"playground";"POINT (37.4518146 55.7291944)";"OpenStreetMap"
